,sub_problem,sub_fval,solution,qaoa_time
0,"[1345, 1409, 1297, 1012, 91, 1792, 418]",0.24278618450167735,[0. 1. 1. 0. 0. 1. 0.],0.6719474792480469
1,"[347, 1664, 1104, 8, 249, 1200, 1605]",0.24216932644546754,[0. 0. 0. 0. 1. 0. 1.],0.5951964855194092
2,"[38, 1385, 801, 668, 602, 487, 1491]",0.24143672020859233,[0. 0. 1. 0. 0. 0. 0.],0.6028931140899658
3,"[179, 1014, 463, 1555, 1862, 788, 577]",0.24044385446449806,[0. 0. 0. 1. 0. 1. 0.],0.5986490249633789
4,"[1081, 266, 946, 881, 1703, 139, 337]",0.2396939189070858,[1. 0. 0. 0. 0. 1. 0.],0.5944874286651611
5,"[1593, 1395, 1530, 592, 1668, 1716, 1049]",0.23881111387779555,[0. 0. 1. 1. 1. 1. 0.],0.5937151908874512
6,"[122, 1834, 506, 943, 1448, 1400, 1819]",0.2383694427053224,[1. 1. 0. 0. 0. 1. 0.],0.8052945137023926
7,"[1158, 1173, 1517, 1032, 236, 1651, 982]",0.2382632884181087,[0. 1. 0. 0. 0. 1. 1.],0.7559959888458252
8,"[1510, 1003, 1206, 926, 1234, 1807, 1920]",0.23758544321555145,[0. 0. 0. 1. 0. 0. 0.],0.751215934753418
9,"[1322, 130, 110, 1660, 522, 1446, 1739]",0.23592875869190305,[0. 0. 0. 1. 1. 1. 1.],0.7340550422668457
10,"[1256, 1171, 321, 752, 999, 711, 986]",0.23570164150186618,[1. 0. 0. 0. 0. 1. 0.],0.7224898338317871
11,"[373, 1821, 1332, 99, 306, 1495, 1499]",0.23508653031858914,[0. 1. 0. 0. 0. 1. 1.],0.7069642543792725
12,"[205, 1119, 666, 517, 1810, 1182, 1209]",0.2345327355864156,[1. 0. 0. 0. 0. 1. 0.],0.7099251747131348
13,"[1463, 313, 1344, 649, 1613, 1388, 809]",0.23431986133627744,[1. 0. 0. 0. 0. 1. 1.],0.7097933292388916
14,"[961, 1906, 1626, 1197, 1467, 1905, 1445]",0.2337455632926818,[0. 1. 0. 0. 0. 0. 1.],0.7171492576599121
15,"[1706, 900, 21, 1791, 1411, 1124, 1487]",0.23342259202109725,[0. 0. 1. 1. 0. 0. 0.],0.7092254161834717
16,"[1031, 1899, 730, 25, 675, 1183, 1486]",0.23297343568792464,[0. 0. 1. 0. 1. 0. 0.],0.7041003704071045
17,"[584, 84, 1424, 1748, 369, 1630, 511]",0.23227595366972492,[0. 1. 0. 0. 0. 1. 0.],0.7059078216552734
18,"[667, 83, 1484, 1094, 1142, 138, 223]",0.23121280688585352,[0. 0. 0. 1. 1. 1. 0.],0.7093205451965332
19,"[1310, 767, 661, 1071, 93, 317, 1262]",0.23027996347999827,[0. 0. 0. 1. 0. 0. 0.],0.7856674194335938
20,"[1795, 1498, 77, 498, 1841, 931, 614]",0.22931741511970716,[0. 0. 0. 0. 0. 1. 1.],0.705756664276123
21,"[410, 642, 1629, 1832, 772, 289, 1890]",0.2288408466214431,[0. 1. 0. 1. 0. 1. 1.],0.7152986526489258
22,"[794, 1185, 376, 1571, 118, 646, 0]",0.228241399494787,[0. 1. 0. 1. 1. 0. 0.],0.7143130302429199
23,"[1001, 1053, 1472, 687, 1120, 1756, 800]",0.22715181359282421,[0. 1. 0. 1. 0. 0. 0.],0.7095630168914795
24,"[129, 1362, 906, 847, 1754, 134, 1549]",0.22542833276609514,[0. 1. 0. 1. 0. 1. 0.],0.7123236656188965
25,"[1455, 1814, 1118, 990, 1126, 962, 884]",0.2246204184041979,[0. 0. 0. 1. 1. 1. 1.],0.7111167907714844
26,"[1165, 227, 354, 268, 414, 660, 275]",0.223630819496263,[1. 0. 1. 1. 0. 0. 1.],0.7117831707000732
27,"[254, 1421, 1813, 1347, 776, 433, 538]",0.22305963889186217,[0. 1. 0. 0. 0. 0. 1.],0.7128293514251709
28,"[774, 1794, 863, 170, 934, 1755, 1797]",0.22282785954761136,[1. 0. 0. 0. 0. 1. 0.],0.7017672061920166
29,"[1373, 1477, 1454, 457, 762, 1219, 1276]",0.22249110901391825,[1. 1. 0. 0. 0. 1. 0.],0.7131731510162354
30,"[1858, 923, 630, 1774, 804, 1576, 797]",0.22150103598957063,[0. 0. 0. 0. 0. 0. 0.],0.7090067863464355
31,"[625, 1804, 1722, 1830, 1134, 959, 544]",0.22066617854173887,[1. 1. 1. 1. 0. 1. 1.],0.7168776988983154
32,"[1745, 868, 284, 142, 918, 27, 1770]",0.2198635895606776,[1. 0. 1. 0. 0. 0. 0.],0.7977705001831055
33,"[454, 1559, 629, 264, 704, 1741, 431]",0.21845852175567412,[1. 1. 0. 0. 0. 1. 1.],0.7065091133117676
34,"[1105, 1270, 1389, 1625, 4, 595, 1519]",0.21636841364810258,[1. 1. 0. 0. 0. 1. 1.],0.7075467109680176
35,"[1598, 206, 145, 696, 1253, 818, 574]",0.21578505465739642,[0. 0. 1. 1. 1. 1. 0.],0.7086055278778076
36,"[965, 1082, 1725, 1575, 1803, 677, 1462]",0.21447859198283878,[1. 0. 0. 0. 0. 1. 0.],0.7081253528594971
37,"[819, 217, 935, 422, 1247, 608, 1870]",0.21327718183388863,[0. 0. 1. 1. 1. 1. 0.],0.707705020904541
38,"[850, 440, 174, 1546, 1887, 784, 1023]",0.2127236549822454,[0. 0. 1. 0. 0. 1. 1.],0.7111082077026367
39,"[1423, 1441, 757, 1809, 1050, 1861, 1681]",0.2126227848795241,[0. 0. 1. 0. 0. 0. 0.],0.7095627784729004
40,"[355, 1046, 85, 737, 388, 1604, 65]",0.21173587889536635,[0. 1. 0. 0. 1. 1. 0.],0.7183554172515869
41,"[1004, 1096, 849, 836, 1786, 1143, 1482]",0.21108235642431317,[0. 0. 0. 0. 0. 0. 0.],0.7033922672271729
42,"[647, 42, 1891, 1227, 1075, 437, 1817]",0.2097105510919034,[1. 0. 0. 0. 1. 0. 1.],0.7128112316131592
43,"[1538, 695, 402, 73, 417, 1533, 621]",0.20947663506549682,[0. 1. 0. 1. 0. 0. 1.],0.711967945098877
44,"[1828, 191, 192, 548, 183, 537, 1688]",0.20916812713190422,[1. 1. 0. 1. 0. 1. 1.],0.711968183517456
45,"[1, 1095, 745, 872, 115, 792, 1489]",0.20810828987114452,[1. 1. 1. 1. 0. 0. 0.],0.7983636856079102
46,"[1582, 302, 1208, 483, 351, 741, 1374]",0.2073456536601741,[1. 1. 1. 0. 1. 0. 0.],0.7092568874359131
47,"[1882, 146, 536, 1341, 889, 1063, 854]",0.20650421538289146,[1. 1. 0. 1. 1. 0. 0.],0.7111709117889404
48,"[102, 1438, 956, 1267, 494, 1796, 1110]",0.2059967515514038,[1. 0. 0. 0. 0. 1. 1.],0.7126283645629883
49,"[858, 1824, 449, 1620, 1670, 1266, 409]",0.20553636025627742,[0. 0. 0. 1. 1. 1. 0.],0.7092723846435547
50,"[1129, 1061, 1106, 428, 97, 591, 1616]",0.20493405637236747,[0. 0. 1. 0. 0. 0. 0.],0.7081139087677002
51,"[1101, 980, 1603, 95, 1921, 1030, 783]",0.20406848479914547,[1. 0. 1. 0. 0. 0. 0.],0.7089674472808838
52,"[571, 1286, 158, 1614, 1447, 1585, 1107]",0.20322703174653609,[0. 0. 1. 0. 0. 0. 0.],0.7086286544799805
53,"[20, 588, 933, 1469, 1291, 62, 1581]",0.2029215933646749,[0. 1. 0. 1. 0. 0. 0.],0.7089293003082275
54,"[243, 888, 631, 1671, 565, 582, 101]",0.20219362190467324,[0. 0. 0. 0. 0. 1. 0.],0.7108633518218994
55,"[1246, 852, 1708, 512, 655, 527, 1356]",0.20143159856022105,[0. 0. 0. 0. 1. 0. 0.],0.711301326751709
56,"[1349, 903, 403, 1131, 257, 57, 1504]",0.20120373542371775,[0. 1. 1. 1. 0. 1. 1.],0.7110447883605957
57,"[231, 1117, 669, 1508, 1868, 1161, 1294]",0.20073453275317552,[1. 1. 1. 0. 0. 1. 0.],0.7184443473815918
58,"[312, 1496, 1728, 1865, 1272, 416, 834]",0.20026079496572544,[1. 0. 0. 1. 1. 0. 0.],0.8004612922668457
59,"[340, 198, 1901, 754, 1022, 1511, 949]",0.19940343946912514,[0. 0. 0. 0. 1. 0. 1.],0.7083578109741211
60,"[370, 742, 1701, 1631, 1303, 1656, 1574]",0.1984115080634543,[1. 1. 1. 0. 0. 1. 1.],0.7097902297973633
61,"[1351, 523, 1225, 1880, 942, 1459, 1044]",0.19790355286100586,[0. 1. 0. 0. 0. 0. 1.],0.7139229774475098
62,"[1548, 361, 1150, 1034, 1635, 89, 1058]",0.1976466630493306,[1. 0. 0. 0. 1. 1. 1.],0.7145330905914307
63,"[1006, 1886, 1041, 1778, 1204, 756, 303]",0.1971009385227922,[0. 0. 0. 1. 0. 0. 0.],0.7104151248931885
64,"[939, 1590, 378, 159, 683, 144, 1606]",0.19700100314720426,[1. 0. 0. 0. 0. 1. 0.],0.7094583511352539
65,"[627, 514, 424, 1252, 1583, 1017, 1772]",0.19556682470475795,[1. 1. 0. 0. 0. 0. 1.],0.7019402980804443
66,"[160, 1436, 1364, 219, 106, 1103, 298]",0.1951194185979797,[1. 1. 0. 0. 0. 0. 0.],0.7088375091552734
67,"[1215, 476, 587, 50, 1336, 123, 910]",0.19456936609111178,[0. 1. 1. 0. 0. 1. 1.],0.7105834484100342
68,"[832, 1913, 1084, 1122, 1130, 12, 899]",0.19403720486933326,[1. 0. 1. 1. 1. 1. 0.],0.7115414142608643
69,"[878, 1889, 234, 1612, 1324, 996, 1055]",0.19377803404723506,[1. 0. 1. 0. 0. 1. 1.],0.7113351821899414
70,"[1083, 377, 1079, 1622, 384, 601, 120]",0.19262807589599326,[0. 1. 0. 1. 1. 0. 0.],0.7104237079620361
71,"[1100, 1222, 407, 430, 1229, 871, 599]",0.19093286164324763,[1. 0. 0. 0. 0. 0. 0.],0.784034252166748
72,"[496, 860, 1319, 23, 48, 1646, 1621]",0.19023038965602596,[0. 0. 0. 0. 0. 0. 1.],0.7091388702392578
73,"[856, 1507, 1002, 166, 79, 600, 1760]",0.18969625826194308,[0. 0. 0. 0. 0. 0. 0.],0.7168135643005371
74,"[1394, 1458, 1339, 1264, 324, 944, 310]",0.1890898975151584,[1. 0. 0. 1. 0. 1. 0.],0.7155599594116211
75,"[694, 1723, 585, 315, 238, 446, 225]",0.1879980707470535,[0. 0. 1. 0. 0. 1. 1.],0.7109780311584473
76,"[1090, 185, 508, 1893, 1145, 1091, 1710]",0.1867165525962271,[0. 0. 0. 0. 1. 0. 1.],0.7128937244415283
77,"[513, 1316, 1685, 799, 480, 40, 685]",0.1860064206104283,[0. 0. 0. 0. 0. 0. 1.],0.7127642631530762
78,"[35, 1093, 299, 1854, 738, 1632, 764]",0.1855337729002356,[0. 0. 0. 0. 0. 0. 0.],0.7116374969482422
79,"[1898, 286, 1776, 193, 380, 383, 770]",0.18455204394302957,[0. 0. 1. 1. 0. 0. 0.],0.7133429050445557
80,"[1611, 928, 1904, 1678, 1065, 1648, 1602]",0.1840074668050563,[1. 0. 0. 0. 0. 0. 1.],0.7099354267120361
81,"[1855, 576, 1327, 1896, 720, 552, 1132]",0.18352351903327233,[1. 1. 0. 0. 0. 1. 1.],0.7095966339111328
82,"[798, 277, 1864, 5, 1718, 509, 1835]",0.18203980177070958,[1. 1. 1. 0. 0. 0. 0.],0.7086739540100098
83,"[1181, 1916, 521, 1179, 516, 1682, 524]",0.18150898949672747,[0. 0. 0. 0. 0. 0. 1.],0.707632303237915
84,"[161, 897, 898, 807, 862, 1426, 1434]",0.18095116552051527,[1. 1. 0. 0. 1. 0. 0.],0.7945201396942139
85,"[1773, 385, 1390, 823, 1790, 56, 1187]",0.1798677127923823,[1. 1. 0. 1. 1. 0. 0.],0.7076146602630615
86,"[1123, 1765, 779, 435, 729, 817, 1009]",0.17896085081650953,[1. 1. 1. 0. 1. 0. 0.],0.7097158432006836
87,"[1618, 787, 864, 1554, 611, 240, 1457]",0.17842059078177033,[1. 0. 0. 0. 0. 1. 0.],0.7111632823944092
88,"[1313, 1592, 953, 791, 201, 1895, 1704]",0.1778124522874676,[0. 1. 0. 0. 0. 0. 0.],0.7123019695281982
89,"[874, 1658, 1700, 325, 806, 162, 1535]",0.17621779637469692,[1. 1. 1. 0. 0. 0. 1.],0.7121701240539551
90,"[1309, 1697, 597, 1782, 1698, 222, 1035]",0.17581603717492517,[1. 1. 1. 0. 1. 0. 1.],0.7271215915679932
91,"[1431, 375, 328, 1506, 924, 707, 1162]",0.1752203859287694,[0. 1. 1. 1. 0. 0. 0.],0.716484546661377
92,"[905, 1066, 1010, 1047, 1427, 1369, 190]",0.1752203859287694,[0. 0. 0. 0. 1. 0. 1.],0.7225699424743652
93,"[1296, 1884, 37, 916, 529, 304, 1641]",0.17482091228979382,[0. 0. 1. 0. 0. 0. 1.],0.7142782211303711
94,"[1493, 1560, 637, 1354, 1353, 526, 1011]",0.17444605335047952,[1. 0. 1. 0. 1. 0. 0.],0.7121977806091309
95,"[140, 239, 1911, 681, 1184, 1430, 1823]",0.1740364000173197,[1. 0. 1. 1. 0. 0. 0.],0.7109534740447998
96,"[554, 46, 1057, 811, 1444, 1532, 1833]",0.17387909218616776,[1. 1. 0. 0. 0. 1. 0.],0.7125279903411865
97,"[1391, 812, 16, 997, 1111, 87, 1062]",0.17256734660026382,[1. 0. 1. 1. 0. 1. 0.],0.7990000247955322
98,"[244, 778, 1380, 803, 1500, 954, 654]",0.17245256184183286,[0. 0. 1. 0. 0. 0. 1.],0.7108733654022217
99,"[1269, 44, 594, 1078, 1713, 1125, 1015]",0.17106673171636938,[0. 1. 1. 0. 1. 0. 0.],0.7111222743988037
100,"[1749, 1831, 579, 260, 1097, 1502, 1295]",0.16997659315730043,[0. 0. 1. 1. 0. 0. 1.],0.7115602493286133
101,"[1393, 374, 127, 1277, 323, 947, 1168]",0.169168125263979,[0. 0. 0. 0. 1. 0. 0.],0.7098002433776855
102,"[556, 1589, 994, 1922, 1039, 703, 500]",0.16817164631351383,[0. 0. 0. 0. 1. 0. 1.],0.7085156440734863
103,"[104, 186, 1346, 1758, 734, 282, 684]",0.16807559235698596,[0. 0. 0. 0. 1. 0. 0.],0.7032828330993652
104,"[581, 968, 643, 1140, 753, 653, 1020]",0.1676694813842859,[1. 0. 0. 0. 1. 1. 0.],0.7231123447418213
105,"[1466, 49, 593, 543, 875, 1759, 1802]",0.16670293364467734,[1. 0. 0. 0. 0. 0. 0.],0.7052590847015381
106,"[1026, 1764, 835, 615, 400, 984, 1570]",0.1663475747245783,[0. 0. 0. 0. 1. 1. 0.],0.7123062610626221
107,"[1547, 51, 650, 1212, 1818, 474, 444]",0.16531273181158146,[0. 0. 0. 0. 0. 0. 0.],0.7141611576080322
108,"[1715, 425, 1257, 81, 199, 674, 623]",0.16445437773528376,[0. 0. 0. 0. 0. 0. 0.],0.7126836776733398
109,"[1038, 1684, 564, 479, 605, 936, 841]",0.16388312997686408,[0. 1. 0. 0. 0. 1. 1.],0.7161026000976562
110,"[814, 98, 1608, 1557, 1497, 793, 1348]",0.1633035361490471,[0. 1. 1. 0. 1. 0. 0.],0.7886855602264404
111,"[572, 1531, 750, 151, 693, 1566, 406]",0.1622635294890787,[0. 0. 1. 0. 1. 0. 0.],0.7145721912384033
112,"[200, 1232, 133, 664, 1540, 987, 1683]",0.16173814647206686,[0. 0. 0. 0. 0. 0. 0.],0.7108137607574463
113,"[458, 452, 515, 700, 1306, 210, 31]",0.16137165678667276,[0. 1. 0. 0. 0. 0. 0.],0.7141861915588379
114,"[1367, 484, 1382, 1278, 1255, 155, 203]",0.16094477923227937,[0. 1. 0. 1. 0. 0. 1.],0.7084126472473145
115,"[1403, 447, 622, 1650, 1825, 535, 1623]",0.1599102965013655,[1. 0. 0. 0. 0. 1. 1.],0.714167594909668
116,"[1852, 727, 1587, 1019, 885, 1282, 578]",0.15900155371085503,[1. 0. 0. 0. 0. 1. 0.],0.7116868495941162
117,"[1900, 909, 1048, 907, 702, 272, 1843]",0.15824625616470814,[0. 0. 0. 1. 0. 1. 0.],0.708794355392456
118,"[1368, 1918, 184, 1643, 1600, 164, 1479]",0.15754320591090495,[0. 0. 0. 1. 0. 1. 0.],0.7135396003723145
119,"[467, 1746, 1233, 1147, 13, 126, 837]",0.157543205910905,[0. 0. 1. 0. 1. 0. 1.],0.71040940284729
120,"[1527, 1109, 330, 356, 679, 434, 950]",0.15588156756321195,[0. 1. 1. 0. 0. 0. 1.],0.7105555534362793
121,"[177, 1399, 1594, 1633, 1193, 154, 561]",0.15538661852379101,[0. 1. 0. 0. 1. 1. 1.],0.7122223377227783
122,"[1289, 208, 1637, 955, 966, 1793, 1775]",0.1551154396260825,[1. 0. 0. 0. 1. 0. 0.],0.7106046676635742
123,"[1515, 735, 1471, 1314, 1164, 182, 1051]",0.15446405628571377,[1. 0. 0. 1. 0. 0. 0.],0.7904915809631348
124,"[1523, 726, 1552, 1636, 153, 1452, 156]",0.1542514947881951,[0. 0. 0. 0. 0. 0. 0.],0.7120075225830078
125,"[181, 228, 274, 988, 606, 212, 1442]",0.15333152896076693,[1. 0. 1. 0. 0. 0. 0.],0.704841136932373
126,"[124, 1302, 670, 628, 1144, 1342, 1863]",0.1523877095701201,[1. 0. 1. 0. 1. 1. 0.],0.7131862640380859
127,"[1223, 1453, 34, 413, 61, 619, 490]",0.151123251562659,[1. 0. 1. 0. 1. 0. 0.],0.7132546901702881
128,"[1836, 1418, 209, 107, 1874, 466, 1610]",0.15040448351535834,[0. 0. 0. 0. 0. 0. 0.],0.709787130355835
129,"[473, 570, 1567, 415, 1163, 495, 1711]",0.1496127561458597,[0. 1. 0. 1. 0. 0. 1.],0.7136311531066895
130,"[30, 648, 1404, 974, 436, 1757, 221]",0.14865229368553753,[0. 0. 0. 0. 0. 1. 1.],0.7114369869232178
131,"[322, 989, 1720, 633, 1514, 736, 518]",0.14832001204876055,[1. 0. 1. 0. 0. 1. 1.],0.705622673034668
132,"[890, 1743, 441, 882, 22, 136, 865]",0.14748260576254604,[0. 0. 0. 0. 0. 0. 1.],0.6472289562225342
133,"[1250, 280, 128, 1254, 1366, 1070, 121]",0.14690155441661704,[1. 0. 0. 0. 1. 0. 1.],0.642653226852417
134,"[567, 1873, 1435, 1238, 1550, 1867, 26]",0.1457606890790254,[0. 0. 1. 1. 0. 0. 0.],0.6327416896820068
